logTime,정읍권_정읍시 마곡(배) 유량 금일적산차(46951),weekday,hour,is_holiday,is_weekend,month,정읍시_마곡(배) 1소블록 유량적산차(48419),정읍시_마곡(배) 2소블록 유량적산차(48423),정읍시_마곡(배) 3소블록 유량적산차(48427),정읍시_마곡(배) 4소블록 유량적산차(48431),정읍시_마곡(배) 5소블록 유량적산차(48435),정읍시_마곡(배) 7소블록 유량적산차(48443),정읍시_마곡(배) 8소블록 유량적산차(48447),정읍시_마곡(배) 9소블록 유량적산차(48451),목련_구간사용량(㎥),삼화그린_구간사용량(㎥),수성주공3_구간사용량(㎥),제일_구간사용량(㎥),한국원자력_구간사용량(㎥)
2025-07-09 01:00:00,415.0,2,1,0,0,7,18.0,3.0,22.0,82.0,35.0,18.0,23.0,17.0,81.83969325153373,200.4344262295082,124.49820895522387,209.81328358208955,124.49820895522387
2025-07-09 02:00:00,252.0,2,2,0,0,7,25.0,2.0,15.0,73.0,33.0,13.0,19.0,14.0,85.9380981595092,210.98360655737707,131.0507462686567,220.7202985074627,131.0507462686567
2025-07-09 03:00:00,389.0,2,3,0,0,7,24.0,3.0,10.0,67.0,30.0,12.0,18.0,14.0,90.03650306748466,221.5327868852459,137.60328358208955,231.62731343283585,137.60328358208955
2025-07-09 04:00:00,387.0,2,4,0,0,7,26.0,2.0,11.0,64.0,31.0,13.0,17.0,13.0,94.13490797546011,232.08196721311478,144.15582089552237,242.53432835820897,144.15582089552237
2025-07-09 05:00:00,278.0,2,5,0,0,7,24.0,3.0,15.0,68.0,42.0,16.0,32.0,15.0,98.23331288343557,242.63114754098362,150.70835820895522,253.4413432835821,150.70835820895522
2025-07-09 06:00:00,480.0,2,6,0,0,7,26.0,7.0,124.0,85.0,54.0,23.0,92.0,22.0,102.33171779141104,253.1803278688525,157.26089552238804,264.34835820895523,157.26089552238804
2025-07-09 07:00:00,669.0,2,7,0,0,7,29.0,7.666666666666667,91.0,144.0,79.0,39.0,62.0,32.0,106.43012269938649,263.7295081967213,163.8134328358209,275.25537313432835,163.8134328358209
2025-07-09 08:00:00,799.0,2,8,0,0,7,41.0,8.333333333333334,118.0,146.0,81.0,52.0,39.0,40.0,110.52852760736195,274.27868852459017,170.3659701492537,286.16238805970147,170.3659701492537
2025-07-09 09:00:00,811.0,2,9,0,0,7,57.0,9.0,65.0,171.0,79.0,52.0,45.0,43.0,114.62693251533742,284.82786885245906,176.91850746268656,297.0694029850746,176.91850746268656
2025-07-09 10:00:00,826.0,2,10,0,0,7,59.0,7.0,109.0,137.0,77.0,50.0,38.0,44.0,118.72533742331288,295.3770491803279,183.47104477611938,307.97641791044776,183.47104477611938
2025-07-09 11:00:00,785.0,2,11,0,0,7,61.0,6.0,91.0,150.0,75.0,45.0,38.0,56.0,122.82374233128833,305.92622950819674,190.02358208955224,318.8834328358209,190.02358208955224
2025-07-09 12:00:00,845.0,2,12,0,0,7,63.0,6.0,44.0,221.0,77.0,45.0,87.0,46.0,126.9221472392638,316.4754098360656,196.57611940298506,329.790447761194,196.57611940298506
2025-07-09 13:00:00,789.0,2,13,0,0,7,55.0,7.0,50.0,130.0,75.0,43.0,105.0,47.0,131.02055214723927,327.0245901639344,203.12865671641788,340.6974626865672,203.12865671641788
2025-07-09 14:00:00,834.0,2,14,0,0,7,49.0,6.0,118.0,156.0,72.0,45.0,51.0,54.0,135.1189570552147,337.5737704918033,209.68119402985073,351.6044776119403,209.68119402985073
2025-07-09 15:00:00,752.0,2,15,0,0,7,42.0,8.0,67.0,161.0,74.0,35.0,54.0,61.0,139.21736196319017,348.12295081967216,216.23373134328355,362.5114925373134,216.23373134328355
2025-07-09 16:00:00,541.0,2,16,0,0,7,41.0,6.0,38.0,133.0,73.0,38.0,49.0,68.0,143.31576687116564,358.672131147541,222.7862686567164,373.41850746268653,222.7862686567164
2025-07-09 17:00:00,545.0,2,17,0,0,7,43.0,8.0,47.0,124.0,79.0,39.0,34.0,75.0,147.4141717791411,369.22131147540983,229.33880597014922,384.3255223880597,229.33880597014922
2025-07-09 18:00:00,655.0,2,18,0,0,7,44.0,9.0,70.0,147.0,97.0,48.0,40.0,43.0,151.51257668711656,379.77049180327873,235.89134328358207,395.23253731343283,235.89134328358207
2025-07-09 19:00:00,951.0,2,19,0,0,7,41.0,12.0,74.5,185.0,129.0,50.0,40.0,47.0,155.610981595092,390.31967213114757,242.4438805970149,406.13955223880595,242.4438805970149
2025-07-09 20:00:00,791.0,2,20,0,0,7,37.0,12.0,79.0,163.0,83.0,49.0,58.0,44.0,159.70938650306746,400.8688524590164,248.99641791044775,417.04656716417907,248.99641791044775
2025-07-09 21:00:00,848.0,2,21,0,0,7,33.0,9.0,101.0,172.0,72.0,45.0,114.0,47.0,163.80779141104293,411.41803278688525,255.54895522388057,427.95358208955224,255.54895522388057
2025-07-09 22:00:00,849.0,2,22,0,0,7,32.0,5.0,80.0,169.0,61.0,41.0,105.0,37.0,167.9061963190184,421.96721311475414,262.1014925373134,438.86059701492536,262.1014925373134
2025-07-09 23:00:00,695.0,2,23,0,0,7,29.0,5.0,59.0,133.0,51.0,29.0,49.0,28.0,172.00460122699386,432.516393442623,268.65402985074627,449.7676119402985,268.65402985074627
2025-07-10 00:00:00,536.0,3,0,0,0,7,24.0,3.0,38.0,104.0,42.0,21.0,48.0,20.0,176.10300613496932,443.0655737704918,275.2065671641791,460.67462686567166,275.2065671641791
2025-07-10 01:00:00,536.0,3,1,0,0,7,23.0,3.0,23.0,84.0,36.0,20.0,42.0,17.0,180.20141104294476,453.61475409836066,281.7591044776119,471.5816417910448,281.7591044776119
2025-07-10 02:00:00,243.0,3,2,0,0,7,31.0,3.0,22.0,66.0,35.0,13.0,17.0,15.0,184.29981595092022,464.16393442622956,288.31164179104474,482.4886567164179,288.31164179104474
2025-07-10 03:00:00,292.0,3,3,0,0,7,31.0,2.0,12.0,79.0,88.0,12.0,17.0,13.0,188.39822085889568,474.7131147540984,294.8641791044776,493.395671641791,294.8641791044776
2025-07-10 04:00:00,215.0,3,4,0,0,7,30.0,3.0,11.0,53.0,34.0,13.0,17.0,15.0,192.49662576687115,485.26229508196724,301.41671641791044,504.3026865671642,301.41671641791044
2025-07-10 05:00:00,264.0,3,5,0,0,7,24.0,3.0,14.0,52.0,38.0,16.0,20.0,16.0,196.5950306748466,495.8114754098361,307.96925373134326,515.2097014925373,307.96925373134326
2025-07-10 06:00:00,491.0,3,6,0,0,7,34.0,6.0,25.0,68.0,56.0,23.0,23.0,21.0,200.69343558282208,506.360655737705,314.5217910447761,526.1167164179105,314.5217910447761
2025-07-10 07:00:00,634.0,3,7,0,0,7,36.0,8.333333333333334,48.0,111.0,76.0,35.0,28.0,31.0,204.79184049079754,516.9098360655738,321.0743283582089,537.0237313432837,321.0743283582089
2025-07-10 08:00:00,970.0,3,8,0,0,7,48.0,10.666666666666668,55.5,223.0,86.0,50.0,65.0,42.0,208.89024539877298,527.4590163934427,327.6268656716418,547.9307462686568,327.6268656716418
2025-07-10 09:00:00,872.0,3,9,0,0,7,55.0,13.0,63.0,215.0,81.0,50.0,100.0,44.0,212.98865030674844,538.0081967213115,334.1794029850746,558.8377611940299,334.1794029850746
2025-07-10 10:00:00,908.0,3,10,0,0,7,59.0,9.0,56.0,106.0,107.0,51.0,100.0,45.0,217.0870552147239,548.5573770491803,340.7319402985074,569.744776119403,340.7319402985074
2025-07-10 11:00:00,720.0,3,11,0,0,7,60.0,7.0,49.0,108.0,104.5,46.0,40.0,56.0,221.18546012269937,559.1065573770492,347.28447761194025,580.6517910447761,347.28447761194025
2025-07-10 12:00:00,541.0,3,12,0,0,7,61.0,9.0,46.0,118.0,102.0,46.0,39.0,41.0,225.28386503067483,569.6557377049181,353.8370149253731,591.5588059701493,353.8370149253731
2025-07-10 13:00:00,614.0,3,13,0,0,7,59.0,10.0,49.0,97.0,79.0,39.0,42.0,45.0,229.3822699386503,580.204918032787,360.38955223880595,602.4658208955225,360.38955223880595
2025-07-10 14:00:00,697.0,3,14,0,0,7,58.0,10.0,58.0,101.0,73.0,36.0,50.0,47.0,233.48067484662576,590.7540983606558,366.94208955223877,613.3728358208956,366.94208955223877
2025-07-10 15:00:00,700.0,3,15,0,0,7,58.0,9.0,48.0,94.0,71.0,35.0,62.0,62.0,237.5790797546012,601.3032786885246,373.4946268656716,624.2798507462687,373.4946268656716
2025-07-10 16:00:00,761.0,3,16,0,0,7,46.0,11.0,49.0,104.0,64.0,34.0,47.0,60.5,241.67748466257666,611.8524590163935,380.04716417910447,635.1868656716418,380.04716417910447
2025-07-10 17:00:00,707.0,3,17,0,0,7,45.0,11.0,50.0,111.0,65.0,41.0,36.0,59.0,245.77588957055212,622.4016393442623,386.5997014925373,646.093880597015,386.5997014925373
2025-07-10 18:00:00,796.0,3,18,0,0,7,46.0,11.0,64.0,154.0,74.0,49.0,37.0,57.5,249.8742944785276,632.9508196721312,393.1522388059701,657.0008955223881,393.1522388059701
2025-07-10 19:00:00,882.0,3,19,0,0,7,41.0,12.0,81.0,145.0,83.5,55.0,104.0,56.0,253.97269938650305,643.5,399.70477611940294,667.9079104477612,399.70477611940294
2025-07-10 20:00:00,838.0,3,20,0,0,7,35.0,12.0,80.5,147.0,93.0,57.0,84.0,46.0,258.0711042944785,0.0,406.25731343283576,678.8149253731344,406.25731343283576
2025-07-10 21:00:00,596.0,3,21,0,0,7,30.0,12.0,80.0,173.0,68.0,51.0,64.0,42.0,262.169509202454,0.0,412.80985074626864,689.7219402985075,412.80985074626864
2025-07-10 22:00:00,669.0,3,22,0,0,7,28.0,8.0,68.0,139.0,56.0,41.0,33.0,37.0,266.26791411042944,0.0,419.36238805970146,700.6289552238807,419.36238805970146
2025-07-10 23:00:00,616.0,3,23,0,0,7,24.0,6.0,56.0,159.0,45.0,36.0,40.0,28.0,270.3663190184049,0.0,425.9149253731343,711.5359701492538,425.9149253731343
2025-07-11 00:00:00,568.0,4,0,0,0,7,22.0,4.0,39.0,131.0,39.0,30.0,45.0,20.0,274.4647239263804,0.0,432.4674626865671,722.4429850746269,432.4674626865671
2025-07-11 01:00:00,568.0,4,1,0,0,7,22.0,4.0,24.0,76.0,37.0,19.0,29.0,16.0,278.56312883435584,0.0,439.02,733.35,439.02
2025-07-11 02:00:00,386.0,4,2,0,0,7,25.0,3.0,15.0,63.0,31.0,16.0,18.0,15.0,282.6615337423313,0.0,0.0,9.35,0.0
2025-07-11 03:00:00,356.0,4,3,0,0,7,29.0,4.0,86.0,67.0,27.0,14.0,85.0,13.0,286.75993865030676,0.0,0.0,5.63,0.0
2025-07-11 04:00:00,351.0,4,4,0,0,7,27.0,3.0,32.0,146.0,31.0,13.0,46.0,15.0,290.85834355828223,0.0,0.0,3.47,0.0
2025-07-11 05:00:00,245.0,4,5,0,0,7,22.0,4.0,14.0,63.0,44.0,18.0,19.0,15.0,294.9567484662577,0.0,0.0,2.77,0.0
2025-07-11 06:00:00,376.0,4,6,0,0,7,28.0,9.0,24.0,69.0,105.0,25.0,25.0,22.0,299.05515337423316,0.0,0.0,2.61,0.0
2025-07-11 07:00:00,694.0,4,7,0,0,7,46.0,9.0,47.0,121.0,83.0,38.0,44.0,33.0,303.15355828220856,0.0,14.18,2.62,14.18
2025-07-11 08:00:00,825.0,4,8,0,0,7,48.0,10.0,54.5,143.0,81.0,46.0,35.0,39.0,307.25196319018403,0.0,15.77,7.51,15.77
2025-07-11 09:00:00,779.0,4,9,0,0,7,57.0,9.0,62.0,131.0,102.0,53.0,40.0,44.0,311.3503680981595,0.0,0.0,13.61,0.0
2025-07-11 10:00:00,724.0,4,10,0,0,7,57.0,8.0,51.0,124.0,90.0,45.0,52.0,43.0,315.44877300613496,0.0,0.0,15.69,0.0
2025-07-11 11:00:00,924.0,4,11,0,0,7,62.0,7.0,52.0,149.0,81.0,47.0,110.0,55.0,319.5471779141104,0.0,28.95,12.9,28.95
2025-07-11 12:00:00,749.0,4,12,0,0,7,56.0,7.0,53.0,115.0,108.0,50.0,67.0,40.0,323.6455828220859,0.0,0.0,11.82,0.0
2025-07-11 13:00:00,736.0,4,13,0,0,7,55.0,9.0,50.0,119.0,103.0,47.0,41.0,49.0,327.74398773006135,2.8,0.0,10.15,0.0
2025-07-11 14:00:00,736.0,4,14,0,0,7,53.0,7.0,51.0,114.0,66.0,39.0,44.0,46.75,331.8423926380368,60.7,0.0,9.49,0.0
2025-07-11 15:00:00,715.0,4,15,0,0,7,60.0,6.0,45.0,108.0,65.0,41.0,45.0,44.5,335.9407975460123,60.9,0.0,8.9,0.0
2025-07-11 16:00:00,745.0,4,16,0,0,7,55.0,8.0,43.0,133.0,79.0,37.0,55.0,42.25,340.03920245398774,57.4,26.77,7.66,26.77
2025-07-11 17:00:00,847.0,4,17,0,0,7,39.0,8.0,53.5,107.0,77.0,40.0,42.0,40.0,344.1376073619632,0.0,0.0,7.81,0.0
2025-07-11 18:00:00,685.0,4,18,0,0,7,38.0,8.0,64.0,133.0,75.0,49.0,50.0,41.0,348.23601226993867,0.0,0.0,7.72,0.0
2025-07-11 19:00:00,587.0,4,19,0,0,7,32.0,10.0,80.0,155.0,76.0,53.0,46.0,46.0,352.33441717791413,0.0,0.0,8.98,0.0
2025-07-11 20:00:00,886.0,4,20,0,0,7,31.0,12.0,76.0,182.5,129.0,51.0,97.0,44.0,356.43282208588954,0.0,25.91,10.97,25.91
2025-07-11 21:00:00,826.0,4,21,0,0,7,32.0,9.0,72.0,210.0,75.0,45.0,107.0,41.0,360.531226993865,0.0,0.0,15.23,0.0
2025-07-11 22:00:00,757.0,4,22,0,0,7,26.0,7.0,62.5,129.0,53.0,39.0,64.0,33.0,364.62963190184047,0.0,0.4,17.09,0.4
2025-07-11 23:00:00,602.0,4,23,0,0,7,24.0,5.0,53.0,142.0,45.0,35.0,26.0,28.0,368.72803680981593,0.0,26.51,17.27,26.51
2025-07-12 00:00:00,396.0,5,0,0,1,7,20.0,4.0,37.0,92.0,40.0,27.0,30.0,21.0,372.8264417177914,0.0,0.0,16.73,0.0
2025-07-12 01:00:00,396.0,5,1,0,1,7,17.0,4.0,25.0,79.0,35.0,23.0,42.0,19.0,376.92484662576686,11.178947368421053,0.0,12.01,0.0
2025-07-12 02:00:00,244.0,5,2,0,1,7,18.0,4.0,24.0,68.0,32.0,15.0,29.0,17.0,381.0232515337423,22.357894736842105,0.0,10.62,0.0
2025-07-12 03:00:00,342.0,5,3,0,1,7,18.0,3.0,15.0,60.0,33.0,12.0,18.0,15.0,385.1216564417178,33.536842105263155,0.0,6.81,0.0
2025-07-12 04:00:00,372.0,5,4,0,1,7,17.0,3.0,12.0,54.0,35.0,11.0,17.0,14.0,389.22006134969325,44.71578947368421,0.0,4.27,0.0
2025-07-12 05:00:00,323.0,5,5,0,1,7,16.0,4.0,13.0,57.0,38.0,15.0,19.0,16.0,393.3184662576687,55.89473684210526,0.0,3.46,0.0
2025-07-12 06:00:00,302.0,5,6,0,1,7,16.0,9.0,22.0,75.0,51.0,24.0,27.0,20.0,397.4168711656442,67.07368421052631,0.0,3.07,0.0
2025-07-12 07:00:00,499.0,5,7,0,1,7,18.0,14.0,117.0,100.0,77.0,32.0,39.0,28.0,401.51527607361965,78.25263157894737,28.18,2.96,28.18
2025-07-12 08:00:00,715.0,5,8,0,1,7,22.0,11.5,76.0,89.0,132.0,43.0,42.0,38.0,405.6136809815951,89.43157894736842,0.0,4.87,0.0
2025-07-12 09:00:00,793.0,5,9,0,1,7,20.0,9.0,119.0,117.0,77.0,50.0,103.0,44.0,409.7120858895705,100.61052631578947,12.38,10.22,12.38
2025-07-12 10:00:00,858.0,5,10,0,1,7,19.0,8.0,58.0,151.0,74.0,49.0,102.0,47.0,413.810490797546,111.78947368421052,16.92,13.37,16.92
2025-07-12 11:00:00,696.0,5,11,0,1,7,19.0,7.0,63.0,125.0,71.0,47.0,48.0,56.0,417.90889570552145,122.96842105263158,0.0,14.61,0.0
2025-07-12 12:00:00,767.0,5,12,0,1,7,22.0,6.0,58.0,118.0,66.0,43.0,38.0,79.0,422.0073006134969,134.14736842105262,0.0,15.26,0.0
2025-07-12 13:00:00,761.0,5,13,0,1,7,19.0,6.0,53.0,164.0,59.0,49.0,39.0,69.0,426.1057055214724,145.32631578947368,29.46,14.85,29.46
2025-07-12 14:00:00,719.0,5,14,0,1,7,17.0,6.0,53.0,164.0,114.0,44.0,53.0,59.0,430.20411042944784,156.50526315789475,0.0,15.24,0.0
2025-07-12 15:00:00,607.0,5,15,0,1,7,18.0,6.0,48.0,122.0,61.0,38.0,67.0,49.0,434.3025153374233,167.68421052631578,0.0,15.36,0.0
2025-07-12 16:00:00,453.0,5,16,0,1,7,16.0,7.0,43.0,115.0,59.0,35.0,43.0,39.0,438.40092024539877,178.86315789473684,0.0,14.45,0.0
2025-07-12 17:00:00,639.0,5,17,0,1,7,17.0,6.0,52.0,140.0,59.0,39.0,91.0,35.0,442.49932515337423,190.04210526315788,28.7,10.72,28.7
2025-07-12 18:00:00,746.0,5,18,0,1,7,17.0,7.0,79.0,159.0,66.0,41.0,103.0,36.0,446.5977300613497,201.22105263157894,0.0,10.6,0.0
2025-07-12 19:00:00,863.0,5,19,0,1,7,15.0,11.0,73.0,223.0,73.0,48.0,40.0,41.0,450.69613496932516,212.4,0.0,10.08,0.0
2025-07-12 20:00:00,711.0,5,20,0,1,7,18.0,11.0,67.0,155.0,72.0,49.0,41.0,47.0,454.7945398773006,0.0,17.27,11.05,17.27
2025-07-12 21:00:00,725.0,5,21,0,1,7,17.0,8.0,66.0,151.0,111.0,43.0,36.0,42.0,458.8929447852761,0.0,12.91,13.17,12.91
2025-07-12 22:00:00,698.0,5,22,0,1,7,16.0,6.0,57.5,127.0,57.0,40.0,36.0,33.0,462.99134969325155,0.0,0.0,15.62,0.0
2025-07-12 23:00:00,429.0,5,23,0,1,7,16.0,4.0,49.0,110.0,39.0,37.0,60.0,26.0,467.08975460122696,0.0,0.0,18.08,0.0
2025-07-13 00:00:00,402.0,6,0,0,1,7,13.0,4.0,41.0,98.0,35.0,29.0,115.0,22.0,471.1881595092024,0.0,0.0,17.23,0.0
2025-07-13 01:00:00,402.0,6,1,0,1,7,10.0,2.0,113.0,105.0,29.0,25.0,62.0,17.0,475.2865644171779,0.0,3.6985714285714284,20.515714285714285,3.6985714285714284
2025-07-13 02:00:00,300.0,6,2,0,1,7,9.0,3.0,19.0,71.0,36.0,16.0,27.0,21.0,479.38496932515335,0.0,7.397142857142857,23.80142857142857,7.397142857142857
2025-07-13 03:00:00,382.0,6,3,0,1,7,9.0,2.0,15.0,65.0,26.0,13.0,19.0,15.0,483.4833742331288,0.0,11.095714285714285,27.087142857142858,11.095714285714285
2025-07-13 04:00:00,395.0,6,4,0,1,7,9.0,2.0,13.0,86.0,26.0,13.0,17.0,15.0,487.5817791411043,0.0,14.794285714285714,30.372857142857143,14.794285714285714
2025-07-13 05:00:00,300.0,6,5,0,1,7,9.0,4.0,16.0,58.0,40.0,14.0,20.0,16.0,491.68018404907974,0.0,18.49285714285714,33.65857142857142,18.49285714285714
2025-07-13 06:00:00,272.0,6,6,0,1,7,10.0,6.0,18.0,71.0,49.0,20.0,24.0,22.0,495.7785889570552,0.0,22.19142857142857,36.94428571428571,22.19142857142857
2025-07-13 07:00:00,353.0,6,7,0,1,7,10.0,10.0,30.0,81.0,59.0,29.0,25.0,26.0,499.87699386503067,0.0,25.89,40.23,25.89
2025-07-13 08:00:00,508.0,6,8,0,1,7,11.0,9.666666666666666,37.0,133.0,71.0,34.0,29.0,30.0,503.97539877300613,0.0,28.52,4.54,28.52
2025-07-13 09:00:00,759.0,6,9,0,1,7,10.0,9.333333333333334,55.5,132.0,117.0,43.0,31.0,32.0,508.0738036809816,0.0,0.0,7.57,0.0
2025-07-13 10:00:00,681.0,6,10,0,1,7,10.0,9.0,74.0,168.0,66.0,44.0,36.0,32.0,512.172208588957,0.0,0.0,11.85,0.0
2025-07-13 11:00:00,837.0,6,11,0,1,7,11.0,8.0,64.0,163.0,60.0,42.0,88.0,31.0,516.2706134969325,0.0,28.97,15.43,28.97
2025-07-13 12:00:00,676.0,6,12,0,1,7,11.0,8.0,54.0,130.0,56.0,39.0,99.0,32.0,520.3690184049079,0.0,0.0,19.11,0.0
2025-07-13 13:00:00,619.0,6,13,0,1,7,11.0,7.0,55.0,129.0,55.0,36.0,46.0,36.0,524.4674233128834,0.0,0.0,16.07,0.0
2025-07-13 14:00:00,717.0,6,14,0,1,7,10.0,7.0,54.0,122.0,110.0,35.0,51.0,71.0,528.5658282208589,35.4,0.0,14.44,0.0
2025-07-13 15:00:00,685.0,6,15,0,1,7,10.0,6.0,59.0,140.0,112.0,34.0,52.0,70.25,532.6642331288343,61.4,27.9,13.95,27.9
2025-07-13 16:00:00,485.0,6,16,0,1,7,9.0,7.0,64.0,117.0,54.0,34.0,42.0,69.5,536.7626380368098,61.5,0.0,12.69,0.0
2025-07-13 17:00:00,511.0,6,17,0,1,7,10.0,7.0,51.0,116.0,57.0,42.0,29.0,68.75,540.8610429447853,61.2,0.0,11.15,0.0
2025-07-13 18:00:00,756.0,6,18,0,1,7,11.0,8.0,57.5,151.0,57.0,39.0,45.0,68.0,544.9594478527607,27.2,28.35,10.81,28.35
2025-07-13 19:00:00,715.0,6,19,0,1,7,12.0,8.0,64.0,132.0,64.0,38.0,103.0,39.0,549.0578527607362,0.0,0.0,13.13,0.0
2025-07-13 20:00:00,693.0,6,20,0,1,7,12.0,9.0,65.0,139.0,61.0,42.0,97.0,37.0,553.1562576687116,0.0,0.0,16.11,0.0
2025-07-13 21:00:00,701.0,6,21,0,1,7,11.0,7.0,64.5,195.0,86.0,41.0,57.0,36.0,557.2546625766871,0.0,29.09,17.6,29.09
2025-07-13 22:00:00,546.0,6,22,0,1,7,11.0,6.0,64.0,161.0,70.0,32.0,37.0,31.0,561.3530674846626,0.0,0.0,17.44,0.0
2025-07-13 23:00:00,377.0,6,23,0,1,7,11.0,5.0,53.0,127.0,35.0,25.0,45.0,23.0,565.451472392638,0.0,0.0,19.07,0.0
2025-07-14 00:00:00,525.0,0,0,0,0,7,11.0,4.0,80.0,88.0,35.0,21.0,38.0,19.0,569.5498773006135,0.0,0.0,17.03,0.0
2025-07-14 01:00:00,525.0,0,1,0,0,7,10.0,4.0,66.0,70.0,29.0,15.0,20.0,16.0,573.648282208589,0.0,6.5584,26.599600000000002,6.5584
2025-07-14 02:00:00,257.0,0,2,0,0,7,18.0,3.0,12.0,82.0,29.0,12.0,19.0,16.0,577.7466871165644,0.0,13.1168,36.169200000000004,13.1168
2025-07-14 03:00:00,201.0,0,3,0,0,7,17.0,3.0,12.0,56.0,29.0,13.0,17.0,14.0,581.8450920245399,0.0,19.6752,45.7388,19.6752
2025-07-14 04:00:00,201.0,0,4,0,0,7,17.0,4.0,9.0,58.0,31.0,11.0,17.0,14.0,585.9434969325154,0.0,26.2336,55.3084,26.2336
2025-07-14 05:00:00,337.0,0,5,0,0,7,13.0,3.0,13.0,59.0,41.0,14.0,20.0,16.0,590.0419018404908,0.0,32.792,64.878,32.792
2025-07-14 06:00:00,455.0,0,6,0,0,7,20.0,6.0,23.0,69.0,49.0,21.0,26.0,20.0,594.1403067484663,0.0,39.3504,74.4476,39.3504
2025-07-14 07:00:00,665.0,0,7,0,0,7,22.0,7.0,89.0,106.0,60.0,34.0,94.0,32.0,598.2387116564416,0.0,45.9088,84.0172,45.9088
2025-07-14 08:00:00,676.0,0,8,0,0,7,34.0,9.0,113.0,157.0,115.0,41.0,99.0,39.0,602.3371165644171,0.0,52.4672,93.5868,52.4672
2025-07-14 09:00:00,677.0,0,9,0,0,7,39.0,9.0,58.0,131.0,107.0,47.0,73.0,49.0,606.4355214723926,0.0,59.0256,103.15639999999999,59.0256
2025-07-14 10:00:00,763.0,0,10,0,0,7,50.0,10.5,110.0,126.0,73.0,43.0,35.0,72.0,610.533926380368,0.0,65.584,112.726,65.584
2025-07-14 11:00:00,755.0,0,11,0,0,7,59.0,12.0,81.0,118.0,71.0,46.0,38.0,76.0,614.6323312883435,0.0,72.1424,122.2956,72.1424
2025-07-14 12:00:00,752.0,0,12,0,0,7,64.0,13.5,46.0,145.0,69.0,40.0,37.0,79.0,618.730736196319,0.0,78.7008,131.86520000000002,78.7008
2025-07-14 13:00:00,736.0,0,13,0,0,7,72.0,15.0,46.0,117.0,79.0,44.0,41.0,77.0,622.8291411042944,0.0,85.2592,141.4348,85.2592
2025-07-14 14:00:00,736.0,0,14,0,0,7,63.0,7.0,63.0,122.0,73.0,38.0,48.0,79.0,626.9275460122699,26.2,91.8176,151.0044,91.8176
2025-07-14 15:00:00,698.0,0,15,0,0,7,51.0,6.0,46.0,106.0,66.0,35.0,56.0,72.0,631.0259509202454,61.1,98.376,160.57399999999998,98.376
2025-07-14 16:00:00,878.0,0,16,0,0,7,46.0,7.0,47.0,96.0,65.33333333333333,31.0,46.0,65.0,635.1243558282208,60.8,104.9344,170.1436,104.9344
2025-07-14 17:00:00,744.0,0,17,0,0,7,48.0,8.0,48.0,133.0,64.66666666666667,36.0,62.0,58.0,639.2227607361963,60.7,111.4928,179.7132,111.4928
2025-07-14 18:00:00,651.0,0,18,0,0,7,50.0,7.0,61.0,211.0,64.0,41.0,102.0,51.0,643.3211656441717,6.4,118.0512,189.28279999999998,118.0512
2025-07-14 19:00:00,780.0,0,19,0,0,7,41.0,10.0,69.0,186.0,71.0,48.0,80.0,44.0,647.4195705521472,0.0,124.6096,198.8524,124.6096
2025-07-14 20:00:00,744.0,0,20,0,0,7,33.0,8.0,77.0,184.0,66.0,45.0,47.0,42.0,651.5179754601227,0.0,131.168,208.422,131.168
2025-07-14 21:00:00,751.0,0,21,0,0,7,32.0,8.0,98.0,159.0,61.0,43.0,37.0,42.0,655.6163803680981,0.0,137.7264,217.9916,137.7264
2025-07-14 22:00:00,682.0,0,22,0,0,7,29.0,7.0,119.0,131.0,64.0,37.0,33.0,35.0,659.7147852760736,0.0,144.2848,227.56119999999999,144.2848
2025-07-14 23:00:00,520.0,0,23,0,0,7,27.0,5.0,54.0,117.0,91.0,31.0,102.0,29.0,663.8131901840491,0.0,150.8432,237.1308,150.8432
2025-07-15 00:00:00,518.0,1,0,0,0,7,24.0,5.0,119.0,140.0,39.0,20.0,100.0,22.0,667.9115950920245,0.0,157.4016,246.7004,157.4016
2025-07-15 01:00:00,518.0,1,1,0,0,7,19.0,3.0,24.0,76.0,34.0,17.0,36.0,18.0,672.01,0.0,163.96,256.27,163.96
2025-07-15 02:00:00,233.0,1,2,0,0,7,28.0,4.0,14.0,64.0,33.0,16.0,18.0,15.0,0.83,0.0,0.0,7.6,0.0
2025-07-15 03:00:00,388.0,1,3,0,0,7,30.0,4.0,18.0,58.0,31.0,12.0,17.0,15.0,0.89,0.0,0.0,6.64,0.0
2025-07-15 04:00:00,382.0,1,4,0,0,7,27.0,3.0,11.0,53.0,32.0,13.0,17.0,16.0,1.17,0.0,0.0,4.86,0.0
2025-07-15 05:00:00,366.0,1,5,0,0,7,24.0,4.0,12.0,58.0,37.0,12.0,19.0,16.0,0.94,0.0,0.0,3.48,0.0
2025-07-15 06:00:00,277.0,1,6,0,0,7,28.0,6.0,20.0,69.0,41.0,19.0,21.0,20.0,3.22,0.0,0.0,2.66,0.0
2025-07-15 07:00:00,468.0,1,7,0,0,7,31.0,14.0,107.0,94.0,59.0,34.0,28.0,29.0,5.87,0.0,4.23,2.43,4.23
2025-07-15 08:00:00,701.0,1,8,0,0,7,40.0,9.0,102.0,179.0,77.0,42.0,39.0,40.0,7.07,0.0,25.48,5.78,25.48
2025-07-15 09:00:00,709.0,1,9,0,0,7,46.0,13.0,54.0,125.0,76.0,44.0,40.0,46.0,5.11,0.0,0.0,11.03,0.0
